1,0.0000000000000E+00
2,0.0000000000000E+00
3,0.0000000000000E+00
4,0.0000000000000E+00
5,0.0000000000000E+00
6,0.0000000000000E+00
7,0.0000000000000E+00
8,0.0000000000000E+00
9,0.0000000000000E+00
10,0.0000000000000E+00
11,0.0000000000000E+00
12,0.0000000000000E+00
13,0.0000000000000E+00
14,0.0000000000000E+00
15,0.0000000000000E+00
16,0.0000000000000E+00
17,0.0000000000000E+00
18,0.0000000000000E+00
19,0.0000000000000E+00
20,0.0000000000000E+00
21,0.0000000000000E+00
22,0.0000000000000E+00
23,0.0000000000000E+00
24,0.0000000000000E+00
25,0.0000000000000E+00
26,0.0000000000000E+00
27,0.0000000000000E+00
28,0.0000000000000E+00
29,0.0000000000000E+00
30,0.0000000000000E+00
31,0.0000000000000E+00
32,0.0000000000000E+00
33,0.0000000000000E+00
34,0.0000000000000E+00
35,0.0000000000000E+00
36,0.0000000000000E+00
37,0.0000000000000E+00
38,0.0000000000000E+00
39,0.0000000000000E+00
40,0.0000000000000E+00
41,0.0000000000000E+00
42,0.0000000000000E+00
43,0.0000000000000E+00
44,0.0000000000000E+00
45,0.0000000000000E+00
46,0.0000000000000E+00
47,0.0000000000000E+00
48,0.0000000000000E+00
49,0.0000000000000E+00
50,0.0000000000000E+00
51,0.0000000000000E+00
52,0.0000000000000E+00
53,0.0000000000000E+00
54,0.0000000000000E+00
55,0.0000000000000E+00
56,0.0000000000000E+00
57,0.0000000000000E+00
58,0.0000000000000E+00
59,0.0000000000000E+00
60,0.0000000000000E+00
61,0.0000000000000E+00
62,0.0000000000000E+00
63,0.0000000000000E+00
64,0.0000000000000E+00
65,0.0000000000000E+00
66,0.0000000000000E+00
67,0.0000000000000E+00
68,0.0000000000000E+00
69,0.0000000000000E+00
70,0.0000000000000E+00
71,0.0000000000000E+00
72,0.0000000000000E+00
73,0.0000000000000E+00
74,0.0000000000000E+00
75,0.0000000000000E+00
76,0.0000000000000E+00
77,0.0000000000000E+00
78,0.0000000000000E+00
79,0.0000000000000E+00
80,0.0000000000000E+00
81,0.0000000000000E+00
82,0.0000000000000E+00
83,0.0000000000000E+00
84,0.0000000000000E+00
85,0.0000000000000E+00
86,0.0000000000000E+00
87,0.0000000000000E+00
88,0.0000000000000E+00
89,0.0000000000000E+00
90,0.0000000000000E+00
91,0.0000000000000E+00
92,0.0000000000000E+00
93,0.0000000000000E+00
94,0.0000000000000E+00
95,0.0000000000000E+00
96,0.0000000000000E+00
97,0.0000000000000E+00
98,0.0000000000000E+00
99,0.0000000000000E+00
100,0.0000000000000E+00
101,2.6959618480760E-05
102,2.7464109734865E-05
103,2.7974274416920E-05
104,2.8488371754065E-05
105,2.9008291676291E-05
106,2.9532526241383E-05
107,3.0061928555369E-05
108,3.0596005672123E-05
109,3.1135161407292E-05
110,3.1679213861935E-05
111,3.2228635973297E-05
112,3.2783078495413E-05
113,3.3341180824209E-05
114,3.3906479075085E-05
115,3.4474564017728E-05
116,3.5049022699241E-05
117,3.5628436307888E-05
118,3.6211531551089E-05
119,3.6801808164455E-05
120,3.7395955587272E-05
121,3.7995385355316E-05
122,3.8600592233706E-05
123,3.9209007809404E-05
124,3.9824419218348E-05
125,4.0443686884828E-05
126,4.1069390135817E-05
127,4.1698142013047E-05
128,4.2333624151070E-05
129,4.2973169911420E-05
130,4.3618711060844E-05
131,4.4268665078562E-05
132,4.4922941015102E-05
133,4.5584631152451E-05
134,4.6249690058175E-05
135,4.6920555178076E-05
136,4.7595036448911E-05
137,4.8275491280947E-05
138,4.8962669097818E-05
139,4.9651687731966E-05
140,5.0348768127151E-05
141,5.1048755267402E-05
142,5.1754126616288E-05
143,5.2465951739578E-05
144,5.3180250688456E-05
145,5.3903262596577E-05
146,5.4627031204291E-05
147,5.5359181715176E-05
148,5.6093565945048E-05
149,5.6835055147531E-05
150,5.7581455621403E-05
151,5.8332363551017E-05
152,5.9087040426675E-05
153,5.9849975514226E-05
154,6.0616162954830E-05
155,6.1387225287035E-05
156,6.2161190726329E-05
157,6.2944578530733E-05
158,6.3730061810929E-05
159,6.4521249441896E-05
160,6.5316213294864E-05
161,6.6121574491262E-05
162,6.6926564613823E-05
163,6.7734014010057E-05
164,6.8557143094949E-05
165,6.9372690632008E-05
166,7.0202615461312E-05
167,7.1035130531527E-05
168,7.1869988460094E-05
169,7.2711380198598E-05
170,7.3558025178500E-05
171,7.4410447268747E-05
172,7.5265037594363E-05
173,7.6126554631628E-05
174,7.6998912845738E-05
175,7.7865595812909E-05
176,7.8745651990175E-05
177,7.9622535849921E-05
178,8.0517929745838E-05
179,8.1404243246652E-05
180,8.2299840869382E-05
181,8.3202816313133E-05
182,8.4112674812786E-05
183,8.5023690189701E-05
184,8.5939682321623E-05
185,8.6862564785406E-05
186,8.7792970589362E-05
187,8.8723099906929E-05
188,8.9656823547557E-05
189,9.0600573457778E-05
190,9.1550566139631E-05
191,9.2494199634530E-05
192,9.3458649644163E-05
193,9.4415547209792E-05
194,9.5381779829040E-05
195,9.6366842626594E-05
196,9.7343530796934E-05
197,9.8325392173138E-05
198,9.9316428531893E-05
199,1.0031195415650E-04
200,1.0131664748769E-04
201,1.0232449858449E-04
202,1.0333517275285E-04
203,1.0435197327752E-04
204,1.0537092020968E-04
205,1.0639661923051E-04
206,1.0742318409029E-04
207,1.0846537770703E-04
208,1.0951244621538E-04
209,1.1054442438763E-04
210,1.1161924339831E-04
211,1.1266258661635E-04
212,1.1373584129615E-04
213,1.1478882515803E-04
214,1.1588375491556E-04
215,1.1694896238623E-04
216,1.1803249071818E-04
217,1.1913821799681E-04
218,1.2022402370349E-04
219,1.2131472612964E-04
220,1.2241292279214E-04
221,1.2352110934444E-04
222,1.2463767779991E-04
223,1.2575772416312E-04
224,1.2688362039626E-04
225,1.2800598051399E-04
226,1.2913619866595E-04
227,1.3027996465098E-04
228,1.3142988609616E-04
229,1.3257781392895E-04
230,1.3372492685448E-04
231,1.3487621617969E-04
232,1.3603441766463E-04
233,1.3722722360399E-04
234,1.3837871665601E-04
235,1.3954415044282E-04
236,1.4075709623285E-04
237,1.4191733498592E-04
238,1.4313396241050E-04
239,1.4431751333177E-04
240,1.4553213259205E-04
241,1.4672182442155E-04
242,1.4796317555010E-04
243,1.4914385974407E-04
244,1.5040690777823E-04
245,1.5161212650128E-04
246,1.5282478125300E-04
247,1.5410542255268E-04
248,1.5532273391727E-04
249,1.5656146570109E-04
250,1.5780054673087E-04
251,1.5910327783786E-04
252,1.6035750741139E-04
253,1.6161930398084E-04
254,1.6288844926748E-04
255,1.6416034486610E-04
256,1.6544533718843E-04
257,1.6673485515639E-04
258,1.6802249592729E-04
259,1.6932538710535E-04
260,1.7062580445781E-04
261,1.7193275562022E-04
262,1.7324526561424E-04
263,1.7456070054322E-04
264,1.7587497131899E-04
265,1.7720095638651E-04
266,1.7851885058917E-04
267,1.7986283637583E-04
268,1.8123444169760E-04
269,1.8256634939462E-04
270,1.8390544573776E-04
271,1.8523627659306E-04
272,1.8666678806767E-04
273,1.8800926045515E-04
274,1.8932978855446E-04
275,1.9076719763689E-04
276,1.9213200721424E-04
277,1.9346694170963E-04
278,1.9494722073432E-04
279,1.9627483561635E-04
280,1.9771397637669E-04
281,1.9910477567464E-04
282,2.0051239698660E-04
283,2.0194184617139E-04
284,2.0334066357464E-04
285,2.0478732767515E-04
286,2.0621562725864E-04
287,2.0761982887052E-04
288,2.0911495084874E-04
289,2.1047817426734E-04
290,2.1202318021096E-04
291,2.1342386025935E-04
292,2.1485926117748E-04
293,2.1640826889779E-04
294,2.1781593386550E-04
295,2.1926005138084E-04
296,2.2083346266299E-04
297,2.2227440786082E-04
298,2.2372711100616E-04
299,2.2524400264956E-04
300,2.2679221001454E-04
301,2.2825670021120E-04
302,2.2973481100053E-04
303,2.3122664424591E-04
304,2.3279868764803E-04
305,2.3434738977812E-04
306,2.3586119641550E-04
307,2.3737763694953E-04
308,2.3890088777989E-04
309,2.4044455494732E-04
310,2.4198612663895E-04
311,2.4353686603718E-04
312,2.4510140065104E-04
313,2.4667801335454E-04
314,2.4825704167597E-04
315,2.4982320610434E-04
316,2.5139708304778E-04
317,2.5297963293269E-04
318,2.5456552975811E-04
319,2.5615136837587E-04
320,2.5774532696232E-04
321,2.5938212638721E-04
322,2.6099308161065E-04
323,2.6260351296514E-04
324,2.6421813527122E-04
325,2.6583677390590E-04
326,2.6745884679258E-04
327,2.6907509891316E-04
328,2.7069236966781E-04
329,2.7231214335188E-04
330,2.7398759266362E-04
331,2.7572154067457E-04
332,2.7734923060052E-04
333,2.7898192638531E-04
334,2.8060135082342E-04
335,2.8223448316567E-04
336,2.8407678473741E-04
337,2.8570671565831E-04
338,2.8732875944115E-04
339,2.8894690331072E-04
340,2.9082148103043E-04
341,2.9247847851366E-04
342,2.9409216949716E-04
343,2.9579567490146E-04
344,2.9765884391963E-04
345,2.9926322167739E-04
346,3.0090223299339E-04
347,3.0286403489299E-04
348,3.0444667208940E-04
349,3.0611158581451E-04
350,3.0806646100245E-04
351,3.0963073368184E-04
352,3.1143642263487E-04
353,3.1327159376815E-04
354,3.1480402685702E-04
355,3.1687319278717E-04
356,3.1844771001488E-04
357,3.2027784618549E-04
358,3.2210076460615E-04
359,3.2375313458033E-04
360,3.2575571094640E-04
361,3.2726238714531E-04
362,3.2941868994385E-04
363,3.3087417250499E-04
364,3.3302250085399E-04
365,3.3451465424150E-04
366,3.3664767397568E-04
367,3.3813886693679E-04
368,3.4032779512927E-04
369,3.4176575718448E-04
370,3.4403085010126E-04
371,3.4551802673377E-04
372,3.4765471355058E-04
373,3.4930571564473E-04
374,3.5126871080138E-04
375,3.5315175773576E-04
376,3.5484129330143E-04
377,3.5700795706362E-04
378,3.5857193870470E-04
379,3.6072987131774E-04
380,3.6250849370845E-04
381,3.6423283745535E-04
382,3.6647255183198E-04
383,3.6809284938499E-04
384,3.7007962237112E-04
385,3.7212407914922E-04
386,3.7377874832600E-04
387,3.7590612191707E-04
388,3.7787534529343E-04
389,3.7956505548209E-04
390,3.8169010076672E-04
391,3.8371328264475E-04
392,3.8544618291780E-04
393,3.8739701267332E-04
394,3.8962851976976E-04
395,3.9139637374319E-04
396,3.9316300535575E-04
397,3.9550912333652E-04
398,3.9741245564073E-04
399,3.9923656731844E-04
400,4.0104682557285E-04
401,4.0351937059313E-04
402,4.0537049062550E-04
403,4.0720490505919E-04
404,4.0908888331614E-04
405,4.1142787085846E-04
406,4.1344790952280E-04
407,4.1532877366990E-04
408,4.1724578477442E-04
409,4.1918095666915E-04
410,4.2164005571976E-04
411,4.2357965139672E-04
412,4.2552879313007E-04
413,4.2747310362756E-04
414,4.2942858999595E-04
415,4.3164606904611E-04
416,4.3389562051743E-04
417,4.3589307460934E-04
418,4.3788517359644E-04
419,4.3991487473249E-04
420,4.4192402856424E-04
421,4.4395762961358E-04
422,4.4622237328440E-04
423,4.4844788499177E-04
424,4.5050383778289E-04
425,4.5256930752657E-04
426,4.5464484719560E-04
427,4.5671747648157E-04
428,4.5880282414146E-04
429,4.6091459807940E-04
430,4.6301950351335E-04
431,4.6515060239471E-04
432,4.6739666140638E-04
433,4.6967185335234E-04
434,4.7178391832858E-04
435,4.7392232227139E-04
436,4.7607030137442E-04
437,4.7821161570027E-04
438,4.8036559019238E-04
439,4.8254913417622E-04
440,4.8470555339009E-04
441,4.8690737457946E-04
442,4.8908009193838E-04
443,4.9126148223877E-04
444,4.9345300067216E-04
445,4.9567286623642E-04
446,4.9786514136940E-04
447,5.0008681137115E-04
448,5.0231802742928E-04
449,5.0452025607228E-04
450,5.0675217062235E-04
451,5.0899252528325E-04
452,5.1121891010553E-04
453,5.1347271073610E-04
454,5.1569496281445E-04
455,5.1794771570712E-04
456,5.2018743008375E-04
457,5.2243622485548E-04
458,5.2469613729045E-04
459,5.2694388432428E-04
460,5.2919902373105E-04
461,5.3146178834140E-04
462,5.3373200353235E-04
463,5.3598394151777E-04
464,5.3840264445171E-04
465,5.4087833268568E-04
466,5.4317957255989E-04
467,5.4544565500692E-04
468,5.4772006114945E-04
469,5.5002392036840E-04
470,5.5228581186384E-04
471,5.5457639973611E-04
472,5.5682362290099E-04
473,5.5912340758368E-04
474,5.6135404156521E-04
475,5.6395638966933E-04
476,5.6656560627744E-04
477,5.6887819664553E-04
478,5.7116930838674E-04
479,5.7343812659383E-04
480,5.7568354532123E-04
481,5.7795655447990E-04
482,5.8020534925163E-04
483,5.8296823408455E-04
484,5.8563967468217E-04
485,5.8788689784706E-04
486,5.9016351588070E-04
487,5.9238978428766E-04
488,5.9464795049280E-04
489,5.9685332234949E-04
490,6.0024089179933E-04
491,6.0251285322011E-04
492,6.0476677026600E-04
493,6.0696055879816E-04
494,6.0921034310013E-04
495,6.1167182866484E-04
496,6.1492802342400E-04
497,6.1717501375824E-04
498,6.1938940780237E-04
499,6.2153831822798E-04
500,6.2371016247198E-04
501,6.2743184389547E-04
502,6.2962609808892E-04
503,6.3178502023220E-04
504,6.3390564173460E-04
505,6.3634058460593E-04
506,6.3992635114118E-04
507,6.4206053502858E-04
508,6.4415577799082E-04
509,6.4624252263457E-04
510,6.4963591285050E-04
511,6.5239018294960E-04
512,6.5440562320873E-04
513,6.5643561538309E-04
514,6.5938220359385E-04
515,6.6257454454899E-04
516,6.6462095128372E-04
517,6.6661933669820E-04
518,6.6946347942576E-04
519,6.7288428544998E-04
520,6.7481439327821E-04
521,6.7676143953577E-04
522,6.7998404847458E-04
523,6.8308383924887E-04
524,6.8499532062560E-04
525,6.8681268021464E-04
526,6.9093372439966E-04
527,6.9323898060247E-04
528,6.9504854036495E-04
529,6.9757329765707E-04
530,7.0155627327040E-04
531,7.0327951107174E-04
532,7.0505280746147E-04
533,7.0919108111411E-04
534,7.1157491765916E-04
535,7.1325432509184E-04
536,7.1630004094914E-04
537,7.1983074303716E-04
538,7.2146189631894E-04
539,7.2371255373582E-04
540,7.2813249425963E-04
541,7.2964897844940E-04
542,7.3125405469909E-04
543,7.3633453575894E-04
544,7.3786277789623E-04
545,7.3930918006226E-04
546,7.4426108039916E-04
547,7.4600183870643E-04
548,7.4732623761520E-04
549,7.5235817348585E-04
550,7.5408979319036E-04
551,7.5537088559940E-04
552,7.6062558218837E-04
553,7.6211756095290E-04
554,7.6349236769602E-04
555,7.6898175757378E-04
556,7.7012582914904E-04
557,7.7205128036439E-04
558,7.7702081762254E-04
559,7.7801651787013E-04
560,7.8095396747813E-04
561,7.8489241423085E-04
562,7.8587187454104E-04
563,7.9001241829246E-04
564,7.9276564065367E-04
565,7.9352781176567E-04
566,7.9942896263674E-04
567,8.0043525667861E-04
568,8.0271909246221E-04
569,8.0737017560750E-04
570,8.0804218305275E-04
