   1.6400000e+01   2.0000000e+00   8.2367530e-01   2.3506360e+00   3.0675925e-02   1.1018413e-02   1.6961693e-02
   1.6400000e+01   3.0000000e+00   2.7848520e+00   5.1926960e+00   5.0357076e-02   5.4235873e-02   4.2271578e-02
   1.6400000e+01   4.0000000e+00   6.5540540e+00   9.0698140e+00   6.9913271e-02   7.3510507e-02   6.7476996e-02
   1.6400000e+01   5.0000000e+00   1.2659620e+01   1.3972320e+01   9.4388719e-02   1.3894921e-01   1.0850122e-01
   1.6400000e+01   6.0000000e+00   2.1593690e+01   1.9853900e+01   1.2006153e-01   1.7674400e-01   1.4881670e-01
   1.6400000e+01   7.0000000e+00   3.3817320e+01   2.6684470e+01   1.5463876e-01   2.4119897e-01   2.1022616e-01
   1.6400000e+01   8.0000000e+00   4.9764770e+01   3.4427190e+01   1.8890782e-01   2.8242859e-01   2.6845304e-01
   1.6400000e+01   9.0000000e+00   6.9846950e+01   4.3150170e+01   2.3310084e-01   3.2948839e-01   3.5309302e-01
   1.6400000e+01   1.0000000e+01   9.4454170e+01   5.2684460e+01   2.7896203e-01   3.6226468e-01   4.2668390e-01
   1.6400000e+01   1.2500000e+01   1.7817110e+02   8.0342840e+01   3.7126916e-01   4.2425538e-01   5.9194332e-01
   1.6400000e+01   1.5000000e+01   2.9784880e+02   1.1332350e+02   5.0124729e-01   4.7964972e-01   6.8621998e-01
   1.6400000e+01   1.7500000e+01   4.5838310e+02   1.5127360e+02   6.2788452e-01   5.2687518e-01   7.0027254e-01
   1.6400000e+01   2.0000000e+01   6.6426660e+02   1.9409210e+02   7.9606679e-01   5.7072544e-01   6.8944381e-01
   1.6400000e+01   2.2500000e+01   9.1965980e+02   2.4195160e+02   9.5322092e-01   6.0043929e-01   7.0317411e-01
   1.6400000e+01   2.5000000e+01   1.2284450e+03   2.9406240e+02   1.0903723e+00   6.1868436e-01   7.2519477e-01
   1.6400000e+01   2.7500000e+01   1.5942650e+03   3.5046370e+02   1.1975196e+00   6.2895441e-01   7.5738754e-01
   1.6400000e+01   3.0000000e+01   2.0205580e+03   4.1163660e+02   1.3557153e+00   6.3845317e-01   7.8886874e-01
   1.6400000e+01   3.2500000e+01   2.5105800e+03   4.7719030e+02   1.5165674e+00   6.4624179e-01   8.0680256e-01
