   1.6400000e+01   2.0000000e+00   1.8164838e-01   1.0422760e+00   1.4285443e-02   2.4006956e-03   1.6456891e-02
   1.6400000e+01   3.0000000e+00   6.1306327e-01   2.3451210e+00   2.1825635e-02   1.2102489e-02   4.1219353e-02
   1.6400000e+01   4.0000000e+00   1.4531870e+00   4.1691040e+00   2.9365827e-02   1.6822070e-02   6.5887207e-02
   1.6400000e+01   5.0000000e+00   2.8382559e+00   6.5142250e+00   3.7726759e-02   3.4509166e-02   1.0700671e-01
   1.6400000e+01   6.0000000e+00   4.9045061e+00   9.3804840e+00   4.6087691e-02   4.5778904e-02   1.4747424e-01
   1.6400000e+01   7.0000000e+00   7.7881741e+00   1.2767881e+01   5.5481341e-02   6.7344605e-02   2.0239429e-01
   1.6400000e+01   8.0000000e+00   1.1625496e+01   1.6676416e+01   6.4874991e-02   8.2665044e-02   2.5518782e-01
   1.6400000e+01   9.0000000e+00   1.6552708e+01   2.1106089e+01   7.5361841e-02   1.0424257e-01   3.1470965e-01
   1.6400000e+01   1.0000000e+01   2.2706047e+01   2.6056900e+01   8.5848691e-02   1.2054849e-01   3.7062209e-01
   1.6400000e+01   1.2500000e+01   4.4347748e+01   4.0713906e+01   1.1620337e-01   1.7016401e-01   4.7208802e-01
   1.6400000e+01   1.5000000e+01   7.6632908e+01   5.8628025e+01   1.5287780e-01   2.2685700e-01   5.0445949e-01
   1.6400000e+01   1.7500000e+01   1.2169022e+02   7.9799256e+01   1.9376898e-01   2.7639692e-01   5.0754482e-01
   1.6400000e+01   2.0000000e+01   1.8164838e+02   1.0422760e+02   2.3889544e-01   3.2129918e-01   5.2136610e-01
   1.6400000e+01   2.2500000e+01   2.5863607e+02   1.3191306e+02   2.9010985e-01   3.6339958e-01   5.5834233e-01
   1.6400000e+01   2.5000000e+01   3.5478198e+02   1.6285563e+02   3.4484438e-01   3.9799160e-01   5.9059783e-01
   1.6400000e+01   2.7500000e+01   4.7221482e+02   1.9705531e+02   4.0485907e-01   4.2926111e-01   6.1927580e-01
   1.6400000e+01   3.0000000e+01   6.1306327e+02   2.3451210e+02   4.6984079e-01   4.5803631e-01   6.4075506e-01
   1.6400000e+01   3.2500000e+01   7.7945602e+02   2.7522601e+02   5.4057002e-01   4.8552932e-01   6.5672713e-01
   1.6400000e+01   3.5000000e+01   9.7352176e+02   3.1919702e+02   6.1507896e-01   5.1013940e-01   6.6911881e-01
   1.6400000e+01   3.7500000e+01   1.1973892e+03   3.6642516e+02   6.9190879e-01   5.3232918e-01   6.7775643e-01
   1.6400000e+01   4.0000000e+01   1.4531870e+03   4.1691040e+02   7.7028587e-01   5.5177741e-01   6.8407057e-01
   1.6400000e+01   4.2500000e+01   1.7430439e+03   4.7065276e+02   8.4827160e-01   5.6976977e-01   6.9013531e-01
   1.6400000e+01   4.5000000e+01   2.0690885e+03   5.2765223e+02   9.2569937e-01   5.8479856e-01   6.9820451e-01
   1.6400000e+01   4.7500000e+01   2.4334496e+03   5.8790881e+02   1.0022902e+00   5.9760961e-01   7.0881566e-01
   1.6400000e+01   5.0000000e+01   2.8382559e+03   6.5142250e+02   1.0785775e+00   6.0868872e-01   7.1990723e-01
   1.6400000e+01   5.2500000e+01   3.2856359e+03   7.1819331e+02   1.1547888e+00   6.1832507e-01   7.3094539e-01
