   1.6400000e+01   2.0000000e+00   2.5461150e+00   2.7365290e+00   7.6028637e-02   3.4064954e-02   2.3040245e-02
   1.6400000e+01   3.0000000e+00   8.5931370e+00   6.1571900e+00   1.3083262e-01   1.0587744e-01   5.2035563e-02
   1.6400000e+01   4.0000000e+00   2.0368920e+01   1.0946110e+01   2.0660903e-01   1.9598034e-01   9.0789278e-02
   1.6400000e+01   5.0000000e+00   3.9783040e+01   1.7103300e+01   3.1363604e-01   2.9660125e-01   1.4148616e-01
   1.6400000e+01   6.0000000e+00   6.8745100e+01   2.4628760e+01   4.5340145e-01   3.8656195e-01   2.0472955e-01
   1.6400000e+01   7.0000000e+00   1.0916470e+02   3.3522480e+01   6.1849072e-01   4.5718158e-01   2.8483510e-01
   1.6400000e+01   8.0000000e+00   1.6295130e+02   4.3784460e+01   7.9906046e-01   5.0635805e-01   3.7872344e-01
   1.6400000e+01   9.0000000e+00   2.3201470e+02   5.5414710e+01   9.9703593e-01   5.4191361e-01   4.7457949e-01
   1.6400000e+01   1.0000000e+01   3.1826430e+02   6.8413220e+01   1.2108173e+00   5.7046907e-01   5.5655357e-01
   1.6400000e+01   1.2500000e+01   6.2161000e+02   1.0689570e+02   1.7279516e+00   6.2047258e-01   6.8197298e-01
   1.6400000e+01   1.5000000e+01   1.0741420e+03   1.5392970e+02   2.1554559e+00   6.5041186e-01   7.3091242e-01
   1.6400000e+01   1.7500000e+01   1.7056980e+03   2.0951550e+02   2.4631870e+00   6.6106710e-01   7.6995504e-01
   1.6400000e+01   2.0000000e+01   2.5461150e+03   2.7365290e+02   2.6921161e+00   6.6250145e-01   8.0713437e-01
   1.6400000e+01   2.2500000e+01   3.6252300e+03   3.4634190e+02   2.7968077e+00   6.5482094e-01   8.2193627e-01
   1.6400000e+01   2.5000000e+01   4.9728800e+03   4.2758260e+02   2.8283654e+00   6.4576532e-01   8.2925395e-01
   1.6400000e+01   2.7500000e+01   6.6189040e+03   5.1737500e+02   2.7833590e+00   6.3072671e-01   8.4088168e-01
   1.6400000e+01   3.0000000e+01   8.5931370e+03   6.1571900e+02   2.7329992e+00   6.0830091e-01   8.4948425e-01
   1.6400000e+01   3.2500000e+01   1.0925420e+04   7.2261460e+02   2.6558265e+00   5.8367616e-01   8.4987756e-01
   1.6400000e+01   3.5000000e+01   1.3645580e+04   8.3806190e+02   2.5592302e+00   5.6555690e-01   8.5189644e-01
   1.6400000e+01   3.7500000e+01   1.6783470e+04   9.6206090e+02   2.4795242e+00   5.4176948e-01   8.5813510e-01
   1.6400000e+01   4.0000000e+01   2.0368920e+04   1.0946110e+03   2.3378499e+00   5.2152172e-01   8.5769914e-01
   1.6400000e+01   4.2500000e+01   2.4431760e+04   1.2357140e+03   2.2770214e+00   5.1045538e-01   8.6057577e-01
   1.6400000e+01   4.5000000e+01   2.9001840e+04   1.3853680e+03   2.2367069e+00   4.9573891e-01   8.6717774e-01
   1.6400000e+01   4.7500000e+01   3.4108990e+04   1.5435730e+03   2.1996660e+00   4.8608073e-01   8.7261363e-01
   1.6400000e+01   5.0000000e+01   3.9783040e+04   1.7103300e+03   2.1822586e+00   4.8164173e-01   8.7666357e-01
   1.6400000e+01   5.2500000e+01   4.6053840e+04   1.8856390e+03   2.1954060e+00   4.8641696e-01   8.9140000e-01
   1.6400000e+01   5.5000000e+01   5.2951230e+04   2.0695000e+03   2.2150362e+00   4.9320877e-01   8.9480000e-01
   1.6400000e+01   5.7500000e+01   6.0505030e+04   2.2619120e+03   2.2358577e+00   4.9959196e-01   8.9810000e-01
   1.6400000e+01   6.0000000e+01   6.8745100e+04   2.4628760e+03   2.2570932e+00   5.0633900e-01   9.0060000e-01
   1.6400000e+01   6.2500000e+01   7.7701250e+04   2.6723910e+03   2.2708767e+00   5.1102314e-01   9.0390000e-01
   1.6400000e+01   6.5000000e+01   8.7403340e+04   2.8904580e+03   2.2806516e+00   5.1467710e-01   9.0630000e-01
   1.6400000e+01   6.7500000e+01   9.7881200e+04   3.1170770e+03   2.2834691e+00   5.1689386e-01   9.0870000e-01
   1.6400000e+01   7.0000000e+01   1.0916470e+05   3.3522480e+03   2.2821869e+00   5.1817380e-01   9.1090000e-01
   1.6400000e+01   7.2500000e+01   1.2128360e+05   3.5959700e+03   2.2749678e+00   5.1830922e-01   9.1270000e-01
   1.6400000e+01   7.5000000e+01   1.3426780e+05   3.8482430e+03   2.2643794e+00   5.1752853e-01   9.1450000e-01
   1.6400000e+01   7.7500000e+01   1.4814710e+05   4.1090690e+03   2.2508931e+00   5.1602143e-01   9.1640000e-01
   1.6400000e+01   8.0000000e+01   1.6295130e+05   4.3784460e+03   2.2377836e+00   5.1456402e-01   9.1820000e-01
   1.6400000e+01   8.2500000e+01   1.7871040e+05   4.6563750e+03   2.2254284e+00   5.1334607e-01   9.1950000e-01
   1.6400000e+01   8.5000000e+01   1.9545410e+05   4.9428550e+03   2.2128074e+00   5.1190536e-01   9.2090000e-01
   1.6400000e+01   8.7500000e+01   2.1321220e+05   5.2378870e+03   2.2032028e+00   5.1101841e-01   9.2230000e-01
   1.6400000e+01   9.0000000e+01   2.3201470e+05   5.5414710e+03   2.1968984e+00   5.1087326e-01   9.2330000e-01
   1.6400000e+01   9.2500000e+01   2.5189130e+05   5.8536060e+03   2.1913798e+00   5.1080104e-01   9.2420000e-01
   1.6400000e+01   9.5000000e+01   2.7287190e+05   6.1742930e+03   2.1893337e+00   5.1138900e-01   9.2550000e-01
   1.6400000e+01   9.7500000e+01   2.9498630e+05   6.5035310e+03   2.1872485e+00   5.1222261e-01   9.2590000e-01
   1.6400000e+01   1.0000000e+02   3.1463740e+05   6.7931870e+03   2.1850133e+00   5.1284945e-01   9.2670000e-01
   1.6400000e+01   1.1250000e+02   3.9821300e+05   7.9985620e+03   2.1749727e+00   5.1578847e-01   9.2820000e-01
   1.6400000e+01   1.2500000e+02   4.9162100e+05   9.2616560e+03   2.1668174e+00   5.1834790e-01   9.2980000e-01
